Date,RegionID,RegionName,State,Metro,County,City,SizeRank,Zhvi,MoM,QoQ,YoY,,
12/31/2017,88989,71263,LA,,West Carroll,Oak Grove,9262,84900,-0.002350176,-0.015081206,0.050742574,,
12/31/2017,77077,44230,OH,Wooster,Wayne,Doylestown,9263,155500,-0.004481434,0.010396361,0.078363384,,
12/31/2017,65662,18954,PA,Philadelphia,Bucks,Richboro,9264,429500,0.001866107,0.000465875,0.002567694,,
12/31/2017,60881,7945,NJ,New York,Morris,Mendham Township,9265,706800,0.003264727,0.006981051,0.048975957,,
12/31/2017,95211,86440,AZ,Lake Havasu City,Mohave,Mohave Valley,9266,164200,-0.000608643,0.006744329,0.054592164,,
12/31/2017,79344,48734,MI,Saginaw,Saginaw,Frankenmuth,9267,173300,0.00697269,0.005803831,0.024231678,,
12/31/2017,99334,97496,OR,Roseburg,Douglas,Winston,9268,164300,0.000609013,0.004892966,0.119209809,,
12/31/2017,62910,13035,NY,Syracuse,Madison,Town of Cazenovia,9269,221200,0.007285974,0.019354839,0.014213663,,
12/31/2017,62269,11797,NY,New York,Nassau,Woodbury,9270,959800,-0.001352617,0.001147387,-0.021610601,,
12/31/2017,74139,37058,TN,,Stewart,Dover,9271,77100,-0.007722008,-0.007722008,0.127192982,,
12/31/2017,69578,27882,NC,Rocky Mount,Nash,Spring Hope,9272,121000,0.00331675,-0.001650165,0.105022831,,
12/31/2017,93820,81621,CO,Edwards,Eagle,Basalt,9273,625000,0.015764668,0.038896277,0.047427518,,
12/31/2017,82116,55115,MN,Minneapolis-St Paul,Washington,Mahtomedi,9274,326000,0.008975549,0.016526349,0.021303258,,
12/31/2017,63820,14903,NY,Elmira,Chemung,Town of Elmira,9275,88800,0.005662514,0.011389522,0.059665871,,
12/31/2017,399732,86315,AZ,Prescott,Yavapai,Prescott Valley,9276,308800,0.011464134,0.02455209,0.074460682,,
12/31/2017,82383,55616,MN,,Lake,Two Harbors,9277,155100,-0.008945687,-0.014612452,0.005184705,,
12/31/2017,82180,55328,MN,Minneapolis-St Paul,Wright,Delano,9278,252000,-0.007874016,-0.012925969,-0.030396306,,
12/31/2017,92700,78834,TX,,Dimmit,Carrizo Springs,9279,72900,-0.006811989,-0.014864865,0.058055152,,
12/31/2017,63619,14589,NY,Rochester,Wayne,Williamson,9280,123500,0.002435065,-0.00322841,0.052855925,,
12/31/2017,99895,98589,WA,Olympia,Thurston,Tenino,9281,281000,0.001068757,0.02033406,0.110671937,,
12/31/2017,65211,17842,PA,Selinsgrove,Snyder,Franklin Township,9282,155200,-0.002570694,0.007792208,-0.053658537,,
12/31/2017,94415,84050,UT,Ogden,Morgan,Morgan,9283,485600,0.020168067,0.028813559,0.108422735,,
12/31/2017,91460,76539,TX,Killeen,Lampasas,Kempner,9284,186200,-0.003211991,0.004314995,0.06766055,,
12/31/2017,68599,25413,WV,Hagerstown,Berkeley,Bunker Hill,9285,168100,0.012040939,0.013261001,0.070019096,,
12/31/2017,60955,8065,NJ,Philadelphia,Burlington,Palmyra,9286,158900,-0.008114856,-0.012430081,0.023840206,,
12/31/2017,98485,95932,CA,,Colusa,Colusa,9287,221900,0.016491067,0.050662879,0.164218258,,
12/31/2017,76473,43028,OH,Mount Vernon,Knox,Howard,9288,149600,0.000668896,0.002009377,0.03601108,,
12/31/2017,76739,43543,OH,,Williams,Montpelier,9289,85300,-0.005827506,-0.011587486,0.062266501,,
12/31/2017,96573,91978,CA,San Diego,San Diego,Spring Valley,9290,516100,0.00233055,0.000581621,0.078804348,,
12/31/2017,65018,17316,PA,Gettysburg,Adams,Lake Meade,9291,190500,0.004746835,0.015458422,0.047854785,,
12/31/2017,76837,43764,OH,Columbus,Perry,New Lexington,9292,80600,0.00373599,0.008760951,0.02284264,,
12/31/2017,89775,72837,AR,Russellville,Pope,Dover,9293,127500,0.000784929,0.002358491,0.092544987,,
12/31/2017,58439,1590,MA,Worcester,Worcester,Sutton,9294,369300,0.004897959,0.015955983,0.063039724,,
12/31/2017,58844,2653,MA,Cape Cod,Barnstable,Orleans,9295,619600,-0.000322685,-0.009749081,0.022948654,,
12/31/2017,64433,16055,PA,Pittsburgh,Butler,Buffalo Township,9296,192800,-0.028715365,-0.05582762,-0.079713604,,
12/31/2017,65423,18330,PA,East Stroudsburg,Monroe,Effort,9297,156600,0,0.016223232,0.081491713,,
12/31/2017,75201,39191,MS,Jackson,Copiah,Wesson,9298,123300,0.024086379,0.029215359,0.119891008,,
12/31/2017,88492,70129,LA,New Orleans,Orleans,New Orleans,9299,120500,-0.008230453,-0.004132231,0.018596788,,
12/31/2017,62228,11752,NY,New York,Suffolk,Town of Islip,9300,356600,0.0101983,0.009340504,0.115769712,,
12/31/2017,71907,32266,FL,Jacksonville,Duval,Neptune Beach,9301,406000,0.008445107,0.018309506,0.07606679,,
12/31/2017,76549,43146,OH,Columbus,Pickaway,Orient,9302,189100,0.000529101,0.010149573,0.062359551,,
12/31/2017,74119,37033,TN,Nashville,Hickman,Centerville,9303,116300,0.008673027,0.030115146,0.08387698,,
12/31/2017,99928,98629,WA,Portland,Clark,La Center,9304,422900,0.006186058,0.028203258,0.085472279,,
12/31/2017,69942,28429,NC,Wilmington,New Hanover,Castle Hayne,9305,157300,0.007042254,0.022756827,0.097697139,,
12/31/2017,84325,60069,IL,Chicago,Lake,Lincolnshire,9306,446700,-0.000223814,-0.01085031,-0.015862525,,
12/31/2017,71997,32435,FL,Crestview-Fort Walton Beach-Destin,Walton,Defuniak Springs,9307,118300,0.002542373,-0.006717045,-0.046736503,,
12/31/2017,67594,23219,VA,Richmond,Richmond City,Richmond,9308,227900,0.008853475,0.021973094,0.069953052,,
12/31/2017,95641,88401,NM,,Quay,Tucumcari,9309,224000,0.004484305,0.007647323,0.061108479,,
12/31/2017,60442,6787,CT,Torrington,Litchfield,Thomaston,9310,182900,0.003841932,0.015546918,0.004945055,,
12/31/2017,91330,76249,TX,Dallas-Fort Worth,Denton,Krum,9311,200200,0.008056395,0.030365414,0.110371603,,
12/31/2017,65794,19127,PA,Philadelphia,Philadelphia,Philadelphia,9312,230800,0.001736111,0.003478261,0.031738936,,
12/31/2017,63339,13856,NY,,Delaware,Town of Walton,9313,91200,0.009966777,0.036363636,0.064177363,,
12/31/2017,60753,7676,NJ,New York,Bergen,Washington Township,9314,497600,-0.006786427,-0.010145216,0.009535403,,
12/31/2017,73572,35670,AL,Decatur,Morgan,Somerville,9315,130800,0.006153846,-0.003808073,0.117948718,,
12/31/2017,86878,65619,MO,Springfield,Greene,Battlefield,9316,146500,0.007565337,0.023044693,0.028070175,,
12/31/2017,67751,23507,VA,Virginia Beach,Norfolk City,Norfolk,9317,380100,-0.008348552,-0.00938233,-0.036990119,,
12/31/2017,58839,2648,MA,Cape Cod,Barnstable,Barnstable,9318,351500,0.002281152,0.007163324,0.051136364,,
12/31/2017,65765,19095,PA,Philadelphia,Montgomery,Abington,9319,329800,0.003041363,0.021685254,0.041692988,,
12/31/2017,68232,24590,VA,Charlottesville,Albemarle,Scottsville,9320,189200,0.011223944,0.03106267,0.095541401,,
12/31/2017,73258,35005,AL,Birmingham,Jefferson,Adamsville,9321,78900,0.016752577,0.046419098,0.07493188,,
12/31/2017,60709,7524,NJ,New York,Passaic,Paterson,9322,198200,0.007625826,0.013292434,0.143681477,,
12/31/2017,95114,85937,AZ,Show Low,Navajo,Snowflake,9323,160300,0.010718789,0.016487001,0.064409031,,
12/31/2017,90478,74631,OK,Ponca City,Kay,Blackwell,9324,55500,-0.001798561,-0.007155635,-0.001798561,,
12/31/2017,59354,4084,ME,Portland,Cumberland,Standish,9325,241300,0.010046044,0.032520325,0.062527521,,
12/31/2017,82061,55042,MN,Minneapolis-St Paul,Washington,Lake Elmo,9326,432700,0.008154706,0.016921269,0.044412262,,
12/31/2017,63922,15139,PA,Pittsburgh,Allegheny,Oakmont,9327,196000,0.007712082,0.033755274,0.098039216,,
12/31/2017,78342,46923,IN,Lafayette-West Lafayette,Carroll,Delphi,9328,99400,0.013251784,0.030051813,0.060832444,,
12/31/2017,72702,33597,FL,Tampa,Hernando,Webster,9329,141700,0.007823613,0.041146216,0.079207921,,
12/31/2017,82301,55454,MN,Minneapolis-St Paul,Hennepin,Minneapolis,9330,166700,-0.001198322,-0.005963029,0.055731476,,
12/31/2017,77078,44231,OH,Akron,Portage,Garrettsville,9331,160700,-0.003101737,0.008155583,0.051013734,,
12/31/2017,78234,46737,IN,Angola,Steuben,Fremont,9332,172400,0.005834306,0.009367681,-0.112255407,,
12/31/2017,92353,78257,TX,San Antonio,Bexar,San Antonio,9333,611900,-0.004878842,-0.014177541,0.000817795,,
12/31/2017,61016,8225,NJ,Atlantic City,Atlantic,Northfield,9334,182900,-0.001637555,0.006604293,0.035673839,,
12/31/2017,70636,29655,SC,Greenville,Anderson,Iva,9335,73500,-0.002713704,-0.058898848,-0.035433071,,
12/31/2017,96021,90040,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Commerce,9336,435200,0.005080831,0.023518344,0.087728068,,
12/31/2017,62264,11792,NY,New York,Suffolk,Wading River,9337,421900,-0.001183712,-0.000473821,0.082905544,,
12/31/2017,87030,66007,KS,Kansas City,Leavenworth,Basehor,9338,208900,-0.002863962,0.000958313,0.024019608,,
12/31/2017,84126,59635,MT,Helena,Lewis and Clark,East Helena,9339,163300,-0.004875076,-0.001223242,0.056274256,,
12/31/2017,90362,74346,OK,,Delaware,Jay,9340,96900,-0.007172131,-0.018237082,0.010427529,,
12/31/2017,97366,93620,CA,Merced,Merced,Dos Palos,9341,199000,0.016862545,0.062466631,0.208991495,,
12/31/2017,82830,56378,MN,St. Cloud,Stearns,Sauk Centre,9342,161100,0.008135169,0.032692308,0.024157661,,
12/31/2017,87298,66749,KS,,Allen,Iola,9343,70600,-0.018080668,-0.02351314,0.020231214,,
12/31/2017,58580,2025,MA,Boston,Norfolk,Cohasset,9344,828900,0.003146557,0.015311122,0.009376522,,
12/31/2017,79723,49404,MI,Grand Rapids,Ottawa,Coopersville,9345,178200,0.008488964,0.02886836,0.060083284,,
12/31/2017,60330,6471,CT,New Haven,New Haven,North Branford,9346,242600,0.000825083,0.00705687,0.020185029,,
12/31/2017,61236,8884,NJ,New York,Middlesex,Spotswood,9347,296100,-0.000674992,-0.006709158,-0.007375126,,
12/31/2017,73272,35031,AL,Birmingham,Blount,Blountsville,9348,127900,0.000782473,0.006294256,0.054410552,,
12/31/2017,61836,10523,NY,New York,Westchester,Elmsford,9349,369700,-0.012025655,-0.02914916,-0.068061507,,
12/31/2017,71692,31808,GA,Columbus,Harris,Hamilton,9350,220300,0.006855576,0.010550459,0.070977151,,
12/31/2017,74622,38059,TN,Dyersburg,Dyer,Newbern,9351,77600,0.002583979,0.01305483,0.006485084,,
12/31/2017,58879,2739,MA,Boston,Plymouth,Mattapoisett,9352,424300,-0.00375675,-0.007253159,-0.007949497,,
12/31/2017,64608,16438,PA,Erie,Erie,Union City,9353,92000,0.006564551,0.02108768,0.037204059,,
12/31/2017,67400,22812,VA,Harrisonburg,Rockingham,Bridgewater,9354,223000,-0.012400354,-0.015017668,0.016871865,,
12/31/2017,61985,11023,NY,New York,Nassau,Great Neck,9355,1141000,0.002371958,0.01027094,-0.014084507,,
12/31/2017,98616,96094,CA,,Siskiyou,Weed,9356,199400,0.001004016,0.01890649,0.212158055,,
12/31/2017,80901,52233,IA,Cedar Rapids,Linn,Hiawatha,9357,125300,0.001598721,0.006425703,0.083910035,,
12/31/2017,93092,79830,TX,,Brewster,Alpine,9358,168600,-0.005309735,0.012004802,0.06911858,,
12/31/2017,96275,91020,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,La Crescenta-Montrose,9359,673300,0.009596641,0.026684965,0.0702591,,
12/31/2017,75278,39365,MS,,Newton,Union,9360,104500,-0.002862595,-0.016933208,0.03567889,,
12/31/2017,61210,8848,NJ,New York,Hunterdon,Holland Township,9361,308400,0.013806706,0.025265957,0.037336024,,
12/31/2017,79156,48356,MI,Detroit,Oakland,Highland,9362,203500,0.001476378,0.011431412,0.072181243,,
12/31/2017,64475,16150,PA,Youngstown,Mercer,Sharpsville,9363,95100,0.014941302,0.007415254,0.108391608,,
12/31/2017,81993,54944,WI,Appleton,Outagamie,Hortonville,9364,214300,0.009896324,0.031776601,0.112091334,,
12/31/2017,58825,2633,MA,Cape Cod,Barnstable,Chatham,9365,635000,-0.000629525,-0.000786782,0.009057683,,
12/31/2017,79221,48455,MI,Detroit,Lapeer,Metamora,9366,267100,0.008685801,0.011359334,0.085772358,,
12/31/2017,70051,28586,NC,New Bern,Craven,Vanceboro,9367,94900,-0.018614271,-0.049098196,-0.075048733,,
12/31/2017,63071,13340,NY,Utica,Herkimer,Town of Frankfort,9368,104800,0.009633911,0.015503876,0.025440313,,
12/31/2017,93880,82201,WY,,Platte,Wheatland,9369,178800,0.008460237,0.010169492,0.022298456,,
12/31/2017,71513,31329,GA,Savannah,Effingham,Springfield,9370,142100,0.008516678,0.017179671,0.074074074,,
12/31/2017,65129,17584,PA,Lancaster,Lancaster,Willow Street,9371,215700,0.003255814,0.013151714,0.052708638,,
12/31/2017,58599,2054,MA,Boston,Norfolk,Millis,9372,406200,0.003210669,0.01753507,0.058639562,,
12/31/2017,91484,76571,TX,Killeen,Bell,Salado,9373,248500,0.002420331,0.015944399,0.072970639,,
12/31/2017,82161,55308,MN,Minneapolis-St Paul,Sherburne,Becker,9374,238300,0.005485232,0.016204691,0.049317481,,
12/31/2017,88690,70584,LA,Opelousas,Saint Landry,Sunset,9375,167400,0.00419916,0.014545455,0.084196891,,
12/31/2017,66093,19939,DE,Salisbury,Sussex,Dagsboro,9376,252900,0.025131739,0.040740741,-0.04924812,,
12/31/2017,85200,61856,IL,Champaign-Urbana,Piatt,Monticello,9377,160700,0.010691824,0.015802781,0.037443512,,
12/31/2017,94461,84101,UT,Salt Lake City,Salt Lake,Salt Lake City,9378,293800,0.004444444,0.030877193,0.068752274,,
12/31/2017,99270,97423,OR,Coos Bay,Coos,Coquille,9379,172600,0.005241701,0.005827506,0.040385775,,
12/31/2017,59185,3755,NH,Claremont,Grafton,Town of Hanover,9380,473300,-0.001897933,0.010461144,0.048748061,,
12/31/2017,67548,23120,VA,Richmond,Chesterfield,Moseley,9381,379700,-0.002102497,-0.00576067,0.025661804,,
12/31/2017,90025,73446,OK,,Marshall,Madill,9382,71600,-0.002785515,-0.038926174,0.009873061,,
12/31/2017,76867,43832,OH,New Philadelphia,Tuscarawas,Newcomerstown,9383,80600,-0.001239157,-0.011042945,0.030690537,,
12/31/2017,62470,12198,NY,Albany,Rensselaer,North Greenbush,9384,178600,0.003370787,0.017663818,0.032369942,,
12/31/2017,81167,53040,WI,Milwaukee,Washington,Town of Kewaskum,9385,212300,0.002834199,0.013365155,0.008551069,,
12/31/2017,71490,31302,GA,Savannah,Chatham,Bloomingdale,9386,155500,0.00974026,0.019672131,0.067994505,,
12/31/2017,69921,28398,NC,,Duplin,Warsaw,9387,72100,-0.005517241,0.002781641,0.005578801,,
12/31/2017,98199,95436,CA,Santa Rosa,Sonoma,Forestville,9388,509600,0.023498695,0.050288541,0.11827957,,
12/31/2017,62351,12043,NY,Albany,Schoharie,Cobleskill,9389,121000,0.010860485,0.017661901,0.0395189,,
12/31/2017,82091,55079,MN,Minneapolis-St Paul,Chisago,Stacy,9390,251900,0.008810573,0.023567655,0.090004327,,
12/31/2017,76522,43105,OH,Columbus,Fairfield,Baltimore,9391,199500,-0.000501002,0.022552537,0.104039845,,
12/31/2017,75869,41014,KY,Cincinnati,Kenton,Covington,9392,91100,0.012222222,0.041142857,0.100241546,,
12/31/2017,78664,47553,IN,,Martin,Loogootee,9393,98400,0.00203666,0.011305242,0.060344828,,
12/31/2017,89295,72007,AR,Little Rock,Lonoke,Austin,9394,140600,0.001424501,0.005003574,0.047690015,,
12/31/2017,68610,25430,WV,Washington,Jefferson,Kearneysville,9395,195700,0.000511247,-0.003564155,0.017151767,,
12/31/2017,65106,17554,PA,Lancaster,Lancaster,Mountville,9396,192100,-0.001040042,0.007341374,0.028923407,,
12/31/2017,85566,62557,IL,Taylorville,Christian,Pana,9397,68800,0.002915452,0.023809524,0.1008,,
12/31/2017,84459,60401,IL,Chicago,Will,Beecher,9398,177700,0.016009148,0.019506598,0.068550812,,
12/31/2017,89035,71342,LA,,La Salle,Jena,9399,79300,0.002528445,-0.009987516,0.040682415,,
12/31/2017,71010,30288,GA,Atlanta,Dekalb,Conley,9400,92800,0.016429354,0.076566125,0.18822023,,
12/31/2017,59362,4093,ME,Portland,York,Buxton,9401,225300,0.019457014,0.034910427,0.076445294,,
12/31/2017,61621,10007,NY,New York,New York,New York,9402,2606000,0.000115132,-0.002984161,-0.02634037,,
12/31/2017,61225,8869,NJ,New York,Somerset,Raritan,9403,324000,0.00433974,0.001855288,0.038128805,,
12/31/2017,97778,94572,CA,San Francisco,Contra Costa,Rodeo,9404,508300,0.006335379,0.01517875,0.090538511,,
12/31/2017,62344,12033,NY,Albany,Rensselaer,Schodack,9405,201700,0.006989516,0.02803262,0.060462671,,
12/31/2017,60271,6374,CT,Worcester,Windham,Plainfield,9406,167000,0.007845504,0.027060271,0.084415584,,
12/31/2017,74937,38651,MS,Memphis,DeSoto,Nesbit,9407,182300,0.011092623,-0.015126958,0.044100802,,
12/31/2017,62156,11565,NY,New York,Nassau,Malverne,9408,481900,0.002287854,0.009426058,0.034342134,,
12/31/2017,59276,3894,NH,,Carroll,Town of Wolfeboro,9409,317900,0.011775939,0.035504886,0.102288488,,
12/31/2017,72937,33956,FL,Fort Myers,Lee,Saint James City,9410,352700,0.005416192,0.004843305,-0.059215791,,
12/31/2017,58396,1516,MA,Worcester,Worcester,Douglas,9411,315800,0.001268231,0.010883483,0.050565536,,
12/31/2017,60112,6052,CT,Hartford,Hartford,New Britain,9412,189500,0.003707627,0.017722879,0.033824332,,
12/31/2017,79570,49083,MI,Kalamazoo,Kalamazoo,Richland,9413,228400,-0.001748252,0.01286031,0.033952014,,
12/31/2017,59928,5488,VT,Burlington,Franklin,Town of Swanton,9414,193800,0.000516262,-0.00257334,-0.019230769,,
12/31/2017,72118,32626,FL,,Levy,Manattee Road,9415,112900,-0.009649123,-0.01051709,-0.035042735,,
12/31/2017,74495,37820,TN,Morristown,Jefferson,New Market,9416,122600,0.003273322,0.005742412,0.019966722,,
12/31/2017,84749,60970,IL,,Iroquois,Watseka,9417,72700,-0.001373626,0.013947001,-0.050913838,,
12/31/2017,79982,49841,MI,Marquette,Marquette,Gwinn,9418,100500,0.010050251,0.028659161,-0.034582133,,
12/31/2017,99111,97146,OR,Astoria,Clatsop,Warrenton,9419,266500,0.004523181,0.018341613,0.039797113,,
12/31/2017,65862,19333,PA,Philadelphia,Chester,Easttown Township,9420,515000,-0.003868472,-0.004638578,-0.002904163,,
12/31/2017,61211,8850,NJ,New York,Middlesex,Milltown,9421,308800,-0.006435006,-0.010890455,-0.01968254,,
12/31/2017,71182,30535,GA,Cornelia,Habersham,Demorest,9422,126900,-0.001573564,0.01601281,0.047029703,,
12/31/2017,93408,80461,CO,,Lake,Leadville,9423,216100,-0.003688336,0.002319109,0.156852248,,
12/31/2017,75269,39355,MS,Meridian,Clarke,Quitman,9424,80000,0,-0.008674102,0.013941698,,
12/31/2017,77093,44255,OH,Akron,Portage,Mantua,9425,176600,0,0.006841505,0.06193626,,
12/31/2017,82155,55302,MN,Minneapolis-St Paul,Wright,Annandale,9426,239900,-0.011536877,-0.022013861,0.001670146,,
12/31/2017,85334,62205,IL,St. Louis,Saint Clair,East Saint Louis,9427,47600,0.037037037,0.081818182,0.13064133,,
12/31/2017,90921,75454,TX,Dallas-Fort Worth,Collin,Melissa,9428,262400,0.004978935,0.021011673,0.069710558,,
12/31/2017,64863,17032,PA,Harrisburg,Dauphin,Halifax Township,9429,171100,-0.008690614,-0.023958928,-0.002913753,,
12/31/2017,92633,78722,TX,Austin,Travis,Austin,9430,413200,0.012496937,0.028884462,0.03042394,,
12/31/2017,72431,33128,FL,Miami-Fort Lauderdale,Miami-Dade,Miami,9431,159500,-0.011771995,-0.016646116,0.023748395,,
12/31/2017,96834,92359,CA,Riverside,San Bernardino,Mentone,9432,310000,0.015394694,0.038873995,0.116312568,,
12/31/2017,71791,32112,FL,Palatka,Putnam,Crescent City,9433,105200,-0.009416196,-0.024118738,0.047808765,,
12/31/2017,72380,33043,FL,Key West,Monroe,Big Pine Key,9434,397900,-0.017530864,-0.023797841,-0.03375425,,
12/31/2017,97289,93463,CA,Santa Maria-Santa Barbara,Santa Barbara,Solvang,9435,727500,0,0.02191319,0.023782719,,
12/31/2017,76713,43515,OH,Toledo,Fulton,Delta,9436,141100,-0.006338028,0.003556188,0.08957529,,
12/31/2017,97368,93622,CA,Fresno,Fresno,Firebaugh,9437,171800,-0.01150748,-0.021082621,0.085281112,,
12/31/2017,68619,25443,WV,Washington,Jefferson,Shepherdstown,9438,267000,-0.005216095,-0.019823789,-0.032959073,,
12/31/2017,67051,21797,MD,Baltimore,Howard,Woodbine,9439,523100,0.002491376,0.010821256,0.027903321,,
12/31/2017,76799,43713,OH,Wheeling,Belmont,Barnesville,9440,86300,-0.006904488,-0.006904488,-0.080937167,,
12/31/2017,60210,6234,CT,Worcester,Windham,Brooklyn,9441,213400,0.00329102,0.011853959,0.022520364,,
12/31/2017,64059,15367,PA,Pittsburgh,Washington,Peters Township,9442,380100,-0.002100289,0,-0.023882897,,
12/31/2017,94229,83619,ID,Ontario,Payette,Fruitland,9443,164300,0.002440513,0.00983405,0.07808399,,
12/31/2017,66590,20736,MD,Washington,Calvert,Owings,9444,428600,-0.00209546,0.007522332,0.028804609,,
12/31/2017,92644,78733,TX,Austin,Travis,Austin,9445,669500,-0.003720238,-0.008001185,0.035736386,,
12/31/2017,71199,30554,GA,Gainesville,Hall,Lula,9446,142000,0.002824859,0.007092199,0.038011696,,
12/31/2017,93601,80925,CO,Colorado Springs,El Paso,Colorado Springs,9447,272800,0.002572584,0.016393443,0.072327044,,
12/31/2017,82509,55947,MN,La Crosse,Houston,La Crescent,9448,191900,-0.002080083,0.02455953,0.075672646,,
12/31/2017,82535,55976,MN,Rochester,Olmsted,Stewartville,9449,215700,0.005125815,0.023244782,0.146121148,,
12/31/2017,70789,30002,GA,Atlanta,Dekalb,Avondale Estates,9450,351600,0.014718615,0.031387504,0.037168142,,
12/31/2017,90956,75495,TX,Sherman,Grayson,Van Alstyne,9451,207800,-0.007640879,-0.037517369,0.040560841,,
12/31/2017,85882,63040,MO,St. Louis,Saint Louis,Wildwood,9452,298900,-0.003002001,0.001004689,-0.038906752,,
12/31/2017,65022,17320,PA,Gettysburg,Adams,Carroll Valley,9453,192600,-0.001037344,-0.02034588,-0.005678885,,
