Name,BD BUSINESS EXPECTATIONS (PAN GERMANY) VOLA,BD COMPOSITE LEADING INDICATOR - TREND RESTORED SADJ,BD CONSUMER CONFIDENCE INDICATOR - GERMANY SADJ,"BD TRADE & IND: BUS CLIMATE, INDEX VOLA",BD BUSINESS EXPECTATIONS (PAN GERMANY) (%YOY) SADJ,BD GERMAN MARKS TO US$ (MTH.AVG.) NADJ,BD US $ TO 1 EURO (DEUTSCHEMARK DERIVED HISTORY PRIOR 1999) NADJ,EM BOE EURO TRADE WEIGHTED INDEX NADJ,EM EFFECTIVE EXCH.RATE: BROAD GROUP(38 PARTNERS) - REAL CPI NADJ,BD MONEY SUPPLY M0 CURN,BD MONEY SUPPLY-GERMAN CONTRIBUTION TO EURO M1(PAN BD M0790),BD MONEY SUPPLY- M2 (CONTRIBUTION TO EURO BASIS FROM M0195) CURA,"BD MNY.SUPL-M3(CONTRIB TO EUR BASIS FM.M0195),FM M06 2010 EXC",BD DISCOUNT RATE / SHORT TERM EURO REPO RATE NADJ,BD FIBOR - 3 MONTH (MTH.AVG.) NADJ,BD BANK PRIME LENDING RATE / ECB MARGINAL LENDING FACILITY NADJ,BD LONG TERM GOVERNMENT BOND YIELD - 9-10 YEARS NADJ,"BD DAX SHARE PRICE INDEX, EP NADJ",BD LENDING TO ENTERPRISES & INDIVIDUALS CURN,BD CPI (CAL ADJ) SADJ,BD CPI: TOTAL NADJ,BD INFLATION NADJ,BD HICP: TOTAL NADJ,BD EXPORT PRICE INDEX (CAL ADJ) SADJ,BD IMPORT PRICE INDEX (CAL ADJ) SADJ,BD TERMS OF TRADE (ON THE BASIS OF PRICE INDICES) (CAL ADJ) SADJ,BD EXPORT PRICE INDEX NADJ,BD IMPORT PRICE INDEX NADJ,"BD PPI: INDL. PRODUCTS, TOTAL, SOLD ON THE DOMESTIC MARKET NADJ",BD CPI (%YOY) NADJ,"BD EMPLOYED PERSONS (RESIDENCE CONCEPT, ILO) VOLA",BD UNEMPLOYMENT LEVEL (PAN BD FROM SEPT 1990) VOLN,BD UNEMPLOYMENT REGISTERED (PAN BD FROM JAN 1992) (CAL ADJ) VOLA,BD UNEMPLOYMENT: % CIVILIAN LABOUR(% DEPENDENT LABOUR TO DEC 196,BD UNEMPLOYMENT: % CIVILIAN LABOUR(% DEPENDENT LABOUR TO DEC 196,"EG UNEMPLOYMENT RATE, REGISTERED (CAL ADJ) SADJ","WG UNEMPLOYMENT RATE, REGISTERED (CAL ADJ) SADJ",BD UNEMPLOYMENT RATIO AS % OF DEPENDENT LABOUR FORCE(DISC.) SADJ,BD VACANCIES (DEC 1999 ONWARDS NEW DEFINITION) VOLA,BD VACANCIES (PAN BD FROM M0790) VOLN,"BD WAGE & SALARY,OVERALL ECONOMY-ON A MTHLY BASIS(PAN BD M0191)",BD WAGE & SALARY: ON HRLY. BASIS - PRDG. SECTOR (BDHRWAGEF) NADJ,BD EMPLOYED PERSONS (RESIDENCE CONCEPT) ((%YOY) VOLA,"BD WAGE & SALARY, OVERALL ECONOMY - ON A MTHLY BASIS (%YOY) NADJ","BD WAGE&SALARY, HRLY.BASIS - PRDG. SECTOR (BDHRWAGEF)(%YOY) NADJ",BD RETAIL SALES EXCL CARS (CAL ADJ) X-12-ARIMA SADJ,BD RETAIL SALES EXCL CARS (CAL ADJ) X-12-ARIMA VOLA,BD RETAIL SALES EXCLUDING CARS INDEX VOLN,BD NEW PASSENGER CAR REGISTRATIONS VOLN,"BD PRODUCTIVITY: OUTPUT PER MAN-HOUR WORKED,M&Q&MFG SCT(B+C)","BD WAGES & SALARIES: PER UNIT OF OUTPUT, M&Q&MFG SCT (B+C) VOLA",BD INDL PROD: INDUSTRY INCL CNSTR (CAL ADJ) VOLA,BD INDL PROD: MANUFACTURING (CAL ADJ) VOLA,BD NEW ORDERS RECD: CNSTR - RESL CNSTR VOLA,BD MANUFACTURING ORDERS SADJ,BD MANUFACTURING ORDERS (CAL ADJ). VOLA,BD INSOLVENCIES - BUSINESS ENTERPRISES VOLN,BD EUROPACE HEDONIC HOUSE PRICE COMPOSITE INDEX NADJ,BD BOP CAPITAL & FINANCIAL ACCOUNT BALANCE (PAN BD M0790) CURN,BD CURRENT ACCOUNT BALANCE CURN,BD BOP: EXPORTS FOB CURA,BD BOP: IMPORTS CIF CURA,BD BOP: VISIBLE TRADE BALANCE CURA,BD EXPORTS OF GOODS (FOB) CURA,BD IMPORTS OF GOODS (CIF) CURA,BD VISIBLE TRADE BALANCE CURA,BD INTERNATIONAL RESERVES CURN,BD TOTAL EXPORTS OF GOODS CURN,BD TOTAL IMPORTS OF GOODS CURN,BD TERMS OF TRADE (PAN BD FROM 1991) NADJ,BD EXPORTS FOB (PAN BD M0790) (%YOY) CURA,BD IMPORTS CIF (PAN BD M0790) (%YOY) CURA
12/15/11,0.001014199,9.35004E-05,-0.24137931,-0.003717472,-0.02223982,0.028555586,-0.027787511,-0.018325677,-0.016687657,0.149606299,-0.000938967,0.006044063,0.005254861,-0.2,-0.03973064,-0.125,0.025906736,-0.031270529,-0.012524486,-0.001945525,0.00194742,-0.171622043,0.007291667,0.00192864,0.003731343,-0.001034126,0.001932367,0.004677268,-0.004712535,-0.171622043,0.001438504,0.024751521,-0.003122831,0.03125,0,-0.009090909,0,0,0.004024145,-0.050609007,-0.334699454,-0.374417055,0.002487882,-0.226025852,-0.956615655,0.001930502,0.001976285,0.145437262,-0.091560652,-0.001932367,0.006896552,-0.011183597,-0.013824885,-0.038550501,0.020038168,0.018590998,0.043532859,-0.001811076,-0.464002266,0.245959161,-0.018269562,0.007551391,-0.137242268,-0.03022894,-0.010636883,-0.12999323,-0.017985573,-0.091871292,-0.046884826,-0.002732116,-0.373230299,0.115218398
1/15/12,0.011144883,0.000692422,-1.227272727,0.004664179,-0.232756823,0.021293801,-0.02080499,-0.019394153,-0.022423479,-0.15394651,0.000427204,0.00625,0.005037305,0,-0.143057504,0,-0.060606061,0.09502577,0.008159044,0.005847953,-0.000971817,0.052085073,-0.005170631,0.00481232,0.010223048,-0.00621118,0.006750241,0.012104283,0.004734848,0.052085073,0.001987072,0.109215659,0.001044205,0.106060606,0,0,0,0,0.004008016,-0.032401172,-0.012320329,0.001064963,0.115882448,-0.260497696,24.62836507,-0.014450867,-0.017751479,-0.229875519,-0.140310265,-0.009680542,-0.002935421,0.002827521,0.004672897,0.030473136,-0.011225444,-0.014409222,-0.068993181,0.003628724,0.813521658,-0.448759181,0.035463483,-0.019430951,0.330843913,0.029337612,-0.015992474,0.291828794,0.056624215,0.020299915,-0.008162022,-0.005290014,0.246648768,-0.742005943
2/15/12,0.006012024,0.000832084,-2.6,0.00371402,-0.085278164,-0.024148852,0.024737967,0.015491555,0.00559506,0.00308404,0.008028013,0.003033367,0.003688118,0,-0.142389525,0,0.021505376,0.06149654,-0.002193275,0.002906977,0.006809339,0.041414077,0.008316008,0.002873563,0.005519779,-0.002083333,0.002873563,0.007359706,0.003770028,0.041414077,-9.55726E-05,0.008341462,0.003129346,0.01369863,0,-0.009174312,0,0,-0.01996008,0.047037294,0,0,-0.145982682,1.212056607,-0.041048005,0.017595308,0.013052209,-0.014008621,0.06718999,-0.007820137,0.011776251,-0.006578947,0,-0.00077821,0.011352886,0.00877193,0.013787161,0.004947669,-0.933524994,0.130029041,0.015824573,0.034819533,-0.059483726,0.010354041,0.029636711,-0.074698795,0.003065786,0.066794421,0.040518702,-0.004453368,0.018799475,0.555244769
3/15/12,0.005976096,0.000543565,-0.25,0.001850139,-0.216832708,0.001757945,-0.001746811,0.00574328,0.001204546,0.095695619,0.007455732,0.007296467,0.005841617,0,-0.18129771,0,-0.010526316,0.013229095,0.00024867,0.002898551,0.005797101,-0.005888293,0.004123711,0,0.004574565,-0.004175365,0.00095511,0.00456621,0.005633803,-0.005888293,0.001194772,-0.026371815,-0.003119584,-0.027027027,0,0,0,0,-0.00203666,0.037466054,0.005197505,0.00106383,0.015229805,-0.047757496,0.041666937,0.004803074,0.004955401,0.154098361,0.511795754,0.015763547,-0.008729389,0.021759697,0.011162791,-0.039719626,0.023386342,0.023188406,0.193795155,0.006816891,28.73595049,0.370031533,-0.004784689,0.017781425,-0.103221957,-0.0015427,0.012601141,-0.070963542,-0.046132458,0.078931524,0.079362611,-0.003594685,-0.800794905,-0.154662359
4/15/12,0.001980198,1.26342E-05,2.833333333,0.001846722,-0.251088561,0.002969762,-0.002974017,-0.008502743,-0.001406148,-0.0680463,0.008914305,0.004193671,0.003746897,0,-0.132867133,0,-0.111702128,-0.026717337,0.006298839,0.000963391,-0.00192123,-0.090908712,0.002053388,0.00191022,-0.003642987,0.00524109,0.002862595,-0.002727273,0.001867414,-0.090908712,0.000572806,-0.021411868,0.006606398,-0.027777778,0.014705882,0,0.017241379,0.013157895,0.002040816,0.016496131,0.011375388,0.001062699,-0.045061142,-0.360693733,-0.447241338,0,0,-0.068181818,-0.191838949,-0.007759457,0.02739726,-0.019444444,-0.018399264,0.00081103,-0.021023766,-0.02266289,-0.084015664,-0.009685913,-0.182581602,-0.34106844,-0.020460644,-0.039107647,0.071856287,-0.010374131,-0.031438302,0.102312544,0.015688964,-0.123886753,-0.108964276,0.005605161,1.632749456,-1.711057878
5/15/12,-0.015810277,-0.000511192,-1.173913043,-0.021198157,0.333333333,0.029138627,-0.028326802,-0.020622141,-0.011904241,0.086940158,0.015253813,0.008589598,0.006812561,0,-0.079301075,0,-0.167664671,-0.073478081,-0.006406146,0,0,0,-0.00307377,-0.000953289,-0.005484461,0.004171011,-0.000951475,-0.004557885,-0.002795899,0,0.00095413,-0.036543763,-0.004835924,-0.042857143,-0.014492754,-0.009259259,-0.016949153,-0.012987013,-0.00203666,0.000432865,0.010224949,0.063694268,-0.003078895,1.218429642,2.628269791,-0.000956023,-0.001972387,0.027439024,0.058055359,0.001955034,0.003809524,0.016997167,0.020618557,-0.051053485,0.01774043,0.016425121,-0.085503304,0.001234451,0.3786292,-0.124553331,0.036068942,0.043776224,0.001862197,0.039478086,0.045307006,0.01207883,0.018469476,0.061970224,0.054072866,0.003622918,0.857356384,-2.431720375
6/15/12,-0.030120482,-0.000832327,-4.25,-0.015065913,0.411576624,0.020989995,-0.020534979,-0.00927331,-0.005612964,0.05401662,0.01453202,0.015386063,0.014969644,0,-0.037956204,0,0.028776978,0.024248132,-0.011198459,-0.000962464,-0.001924928,-0.150833363,-0.001027749,-0.000954198,-0.010110294,0.009345794,-0.001904762,-0.013736264,-0.003738318,-0.150833363,0.000524271,-0.016167648,0.003123915,-0.014925373,0,-0.009345794,0,0,-0.008163265,-0.000100157,-0.010121457,-0.038922156,-0.053483042,-0.178376656,-0.432754065,0.007655502,0.006916996,0,0.023260465,-0.002926829,0,-0.009285051,-0.012855831,0.181895816,-0.025688073,-0.025665399,0.005949851,0.007397572,-0.310465715,0.709460478,-0.005728765,-0.025324936,0.08488228,-0.012230447,-0.028334843,0.065954774,-0.014550107,0.022001723,-0.004565826,0.011996286,-0.343610876,-1.497629809
7/15/12,-0.01552795,-0.000732785,2.538461538,-0.018164436,0.065646946,0.019341616,-0.018987266,-0.019504815,-0.019275609,0.321944809,0.016994416,0.011121409,0.01283105,-0.25,-0.245827011,-0.142857143,-0.083916084,0.05548369,0.012027853,0.001926782,0.003857281,0.115459777,0.004115226,0.00095511,0.005571031,-0.004115226,0.001908397,0.004642526,0,0.115459777,0.001167083,0.023802582,0.004152249,0.03030303,0,0,0.017241379,0,-0.012345679,0.00136227,0.264826176,0.470404984,0.101690632,0.025605496,-0.015509553,-0.010446344,-0.008832188,-0.016815035,-0.164672657,0.003913894,-0.025616698,0.007497657,0.012093023,-0.11416185,0.008474576,0.007804878,0.089987326,0.007531538,-0.927550395,-0.138101183,-0.00398892,-0.003436899,-0.006282125,-0.000868904,0.002929427,-0.017678256,0.0482055,-0.015758606,-0.006062989,-0.002721491,0.461745037,-0.049311223
8/15/12,-0.001051525,-0.000181139,0.913043478,0.00194742,-0.366457841,-0.00898467,0.009074375,0.000410633,-0.000610634,0.042246521,0.009389671,0.002978918,0.001532843,0,-0.331991952,0,0.083969466,0.029310574,-0.000288379,0.002884615,0.003842459,0.15676295,0.00307377,0.003816794,0.00923361,-0.006198347,0.001904762,0.009242144,0.003752345,0.15676295,0.00092782,0.010132926,0.00068918,0,0,0,0,0,-0.0125,-0.012937959,-0.206143897,-0.314971751,-0.047606259,-0.065989449,0.188339387,0.005758157,0.000990099,0.002012072,-0.086359235,0.001949318,0.012658228,0,-0.000919118,0.054649266,0,-0.000968054,-0.073643411,0.001121286,24.40807487,-0.200868853,0.029814217,0.009656504,0.113793103,0.024350473,0.003584705,0.118176365,-0.008238934,-0.02729914,-0.025639931,-0.007270195,-0.082218104,-0.345593391
9/15/12,-0.004210526,0.000615596,0.170454545,-0.008746356,-0.160757585,-0.035440309,0.036753344,0.021742515,0.021393857,-0.070577015,0.018210485,0.00511766,0.004681521,0,-0.259036145,0,0.070422535,0.035203994,-0.001162133,0.002876318,0.000956938,-0.047317462,0,0,-0.006404392,0.007276507,0,-0.006410256,0.002803738,-0.047317462,0.000166377,-0.040227007,-0.003099174,-0.044117647,0,-0.009433962,0,0,-0.012658228,-0.01798411,0,0,-0.068241727,0,-0.091148497,0.009541985,0.005934718,-0.024096386,0.104334194,-0.015564202,0.009615385,-0.008372093,-0.011959522,-0.078886311,-0.024276377,-0.023255814,-0.139330544,-0.00401344,0.878878001,0.275978909,-0.035972777,-0.011613608,-0.127966976,-0.029396158,-0.009657362,-0.10944206,0.028117668,0.011666498,0.008285695,0.006451613,-0.717113662,0.462243759
10/15/12,0,0.001585743,-0.097087379,-0.007843137,-0.18007614,-0.009136322,0.009215368,0.009815583,0.003591188,0.008209338,0.043047383,0.018366141,0.018683633,0,-0.154471545,0,0,0.006152823,0.003146991,0.000956023,0,0,0,0,-0.001841621,0.001031992,-0.001901141,-0.004608295,0.000931966,0,0.001021863,-0.012512512,0.00552677,0,0,0,0,0.013157895,-0.014957265,-0.033916951,0.00101833,0,0.044569428,0.078050789,0.033358737,-0.003780718,-0.004916421,0.08127572,0.03777561,-0.003952569,0.024761905,-0.014071295,-0.01396648,0.07472712,0.035406699,0.033730159,0.169178415,0.010308312,-0.457208096,-0.075080542,0.009076647,0.035250207,-0.10295858,0.001968073,0.024445632,-0.09939759,-0.031607627,0.077625247,0.112584749,0.002719689,1.868727724,-1.89174111
11/15/12,0.015856237,0.002442395,0.096774194,0.004940711,-0.359624498,0.011409619,-0.011287042,-0.002839655,-0.006874659,0.017048346,0.019225059,-8.92817E-05,-0.000307882,0,-0.076923077,0,-0.085526316,0.019957028,-0.002277577,0,0.000956023,-0.049473345,-0.00102145,0.00095057,-0.000922509,0.002061856,0.000952381,0,0,-0.049473345,0.00087838,-0.000681349,0,0,0,0,0,0,-0.015184382,-0.037321022,0.533062055,0.603092784,-0.029242976,0.001780734,0.054547043,-0.000948767,-0.001976285,0.005708849,0.001221443,-0.003968254,0.017657993,-0.007611798,-0.006610009,0.01171875,-0.028650647,-0.027831094,-0.080665281,0.004637789,0.577849218,0.250474095,-0.03420322,-0.056215783,0.074538259,-0.025971192,-0.041856826,0.055518395,0.002925194,-0.056074302,-0.083042859,0.000952385,-1.193449609,-3.533581526
12/15/12,0.019771072,0.002945451,0.019607843,0.005899705,-0.720283637,-0.022233882,0.022735121,0.018166551,0.013237633,-0.122842132,-0.005389265,-0.008348587,-0.008799331,0,-0.036458333,0,-0.021582734,0.027938694,-0.010148561,0,0.00286533,0.047958838,0.008179959,-0.002849003,-0.006463527,0.004115226,-0.002854424,-0.005555556,-0.002793296,0.047958838,2.37192E-05,0.032105936,0.004465819,0.030769231,0.014705882,0,0.016949153,0,-0.015418502,-0.066728066,-0.333112143,-0.373633441,-0.132358802,0.083616203,0.036070694,-0.020892688,-0.022772277,0.105014191,-0.213645775,-0.00498008,-0.02739726,0.001917546,0.007604563,-0.047876448,0.006660324,0.005923001,-0.150610583,0.011079309,-0.098220063,0.034259151,0.023686329,0.015704584,0.058317986,0.015572485,0.005171475,0.06400507,-0.044843685,-0.157361652,-0.113477287,0.002716215,-5.855097241,-0.678662879
1/15/13,0.013265306,0.003085671,-0.269230769,0.018572825,-0.293587321,-0.012677757,0.012857325,0.025493931,0.012059975,-0.013120365,-0.001977008,-0.001035476,-0.002352523,0,0.108108108,0,0.125,0.021504388,0.009341555,0.00191022,-0.004761905,-0.18968883,-0.006085193,-0.001904762,-0.002788104,0.00102459,0,-0.000931099,0.005602241,-0.18968883,-2.37186E-05,0.105079751,0.001367989,0.104477612,0,0,0,0,0.033557047,-0.036567532,-0.013930348,-0.001026694,-0.216390924,-0.052847033,-0.058146092,0.024248303,0.025329281,-0.188356164,-0.059907699,-0.002002002,0.029107981,-0.007655502,-0.011320755,0.03649635,-0.004725898,-0.000981354,0.184238552,-0.007853164,-1.557088405,-0.509850502,0.017409862,0.010447137,0.046403712,0.008052951,0.01475765,-0.021441334,-0.019524996,0.135782889,0.11622858,0.000931972,-0.552938757,-4.196574976
2/15/13,0.032225579,0.002873799,-0.157894737,0.015355086,-5.174899501,-0.005367212,0.005343147,0.018171376,0.007785642,-0.087283237,0.002274395,-0.001442156,-8.89838E-05,0,0.087804878,0,0.045751634,-0.004423811,-0.000870199,0.002859867,0.005741627,-0.065188523,0.007142857,0,0,0,-0.000954198,0.002795899,-0.00185701,-0.065188523,0.000426945,0.005740175,0.00204918,0,0,-0.00952381,0,0,0.002164502,0.06395267,0,0,0.071763551,0,0,-0.002840909,-0.003952569,-0.066455696,0.044734239,0.005015045,-0.004562044,0.004821601,0.007633588,-0.049295775,0.020892688,0.020628684,-0.068794964,-0.001840773,-2.243325858,0.11832956,-0.024619121,-0.015301902,-0.062084257,-0.013022543,-0.029086057,0.06025563,-0.009326996,-0.011134155,-0.036583168,-0.00373964,-1.355295666,-2.470859705
3/15/13,-0.009756098,0.002517698,-0.15625,-0.005671078,-0.7633189,0.030532787,-0.029601656,-0.012434229,-0.015045994,0.037048765,-0.006954103,0.00054159,4.44959E-05,0,-0.076233184,0,-0.11875,0.006923544,-0.000525668,0,0.004757374,-0.06790375,0.005065856,0,0,0,0.00191022,0,-0.002790698,-0.06790375,-0.000474181,-0.018512182,0.005794138,-0.013513514,0,0.009615385,0.016666667,0,-0.006479482,0.028932656,0.001009082,0.001027749,-0.213705861,-0.142388606,-0.001062485,0.002849003,0.001984127,0.15819209,0.401135124,0.01497006,-0.027497709,0.011516315,0.013257576,0.01563786,0.020465116,0.019249278,0.116851762,0.006823421,1.084883468,0.815843208,0.025580079,-0.01147977,0.182033097,0.011863843,0.008657414,0.025258324,0.028517318,0.083433398,0.031974046,0.001910213,-2.162507292,0.108173139
4/15/13,-0.015763547,0.002459614,-0.092592593,-0.018060837,-3.594859105,-0.004772321,0.004813478,0.004510083,0.000126083,-0.020152672,0.02174554,0.009066715,0.011167964,0,0.014563107,0,-0.113475177,0.015188639,0.006231294,0.00095057,-0.004734848,-0.198459736,-0.006048387,-0.002862595,-0.011183597,0.008188332,-0.001906578,-0.011152416,-0.000932836,-0.198459736,0.000213483,-0.025031175,0.004066418,-0.02739726,0.014492754,0,0,0,-0.015217391,-0.006763734,0.009072581,0.001026694,-0.058454784,-0.090347598,-0.001061619,0.005681818,0.004950495,-0.015609756,0.011593832,-0.010816126,0.018850141,0.008538899,0.002803738,0.0089141,-0.028258888,-0.026440038,-0.017725897,0.018133529,-0.358700747,-0.191240513,-0.000772542,0.016003399,-0.06,-0.002849003,0.01226158,-0.064949608,-0.076769596,-0.00250354,0.011057682,0.009350122,1.067603435,-1.126423455
5/15/13,0.007007007,0.002784421,-0.081632653,0.013552759,-1.781587828,0.003396603,-0.003374021,0.005404762,0.001249875,-0.041757557,0.003535098,0.000715244,-0.000924052,-0.333333333,-0.038277512,-0.333333333,0.088,0.054980603,-0.005000992,0.002849003,0.003805899,0.333332756,0.003042596,-0.001913876,-0.004712535,0.003045685,-0.00191022,-0.003759398,-0.00280112,0.333332756,0.001280622,-0.027600136,0.002024975,-0.042253521,-0.014285714,-0.00952381,-0.016393443,0,-0.004415011,-0.008596229,0.004995005,0.046153846,0.056369294,-0.225312514,-0.487207498,0.005649718,0.003940887,0.003964321,-0.081309502,0.016898608,0.046253469,-0.009407338,-0.006523765,0.009638554,0.001876173,0.003879728,-0.004841549,0.015111991,-0.596291647,-0.216461677,-0.012701568,0.004739336,-0.079255319,-0.009340659,0.017362046,-0.128143713,-0.028020462,-0.061159864,-0.031387686,0.001856157,-3.213372833,-5.517547409
6/15/13,0.012922465,0.003225803,-0.288888889,0.007640879,4.464596182,-0.01566441,0.015921985,0.003592659,0.018234598,0.01300813,-0.000503235,0.001652819,0.000132129,0,0.044776119,0,0.191176471,-0.046665389,0.002505145,0.001893939,0.000947867,0.189790265,0.001011122,-0.002876318,-0.003787879,0.001012146,-0.003827751,-0.006603774,-0.00093633,0.189790265,0.000260534,-0.024600303,-0.006399461,-0.029411765,-0.014492754,-0.009615385,0,-0.012987013,-0.00443459,0.00089066,-0.008946322,-0.038235294,-0.043137338,0.066348604,0.040498618,-0.004681648,-0.008832188,-0.030602172,0.082647063,-0.014662757,-0.069849691,0.018043685,0.016885553,0.211614956,0.043071161,0.043478261,-0.065900044,-0.003721755,2.873496507,0.22130774,-0.002237387,0.001664817,-0.018486424,0.005990017,-0.01561053,0.118131868,-0.108098519,0.035844197,0.02991509,0.002794474,-0.54343555,-0.582281583
7/15/13,0.002944063,0.003528135,-0.28125,0.003791469,0.360752365,0.008293999,-0.008235807,0.004533783,-0.001138663,-0.000963082,0.006329569,0.002854212,0.00431566,0,0.052380952,0,0,0.039802995,-0.005831358,0.001890359,0.004734848,0.048587278,0.005050505,0,0.002851711,-0.003033367,0.000960615,0.000949668,-0.000937207,0.048587278,0.001136579,0.017255066,-0.003050847,0.03030303,0,-0.009708738,0,0,0.008908686,0.016296689,0.270812437,0.493374108,-0.005208183,0.248351298,0.8513417,0.003762935,0.004950495,0.045824847,-0.105216091,0,0.042775665,-0.01119403,-0.016605166,-0.095863427,-0.026032316,-0.023148148,0.164299242,0.00693765,-0.798207496,-0.191494856,-0.012108981,0.013296399,-0.12007063,-0.019075973,0.001612686,-0.113636364,0.051622742,0.011681635,0.033808175,1.09346E-05,1.197560813,0.141583086
8/15/13,0.020547945,0.003725046,0.47826087,0.020774315,0.311238075,-0.017254063,0.017535758,0.003693064,0.011897432,0.003856041,0.009363162,0.005247476,0.003332456,0,0.022624434,0,0.111111111,-0.020879652,-0.036985732,-0.000943396,0,-0.203062621,-0.001005025,0.001923077,0.000947867,0.001014199,0,0.000948767,-0.000938086,-0.203062621,0.000141911,0.010848647,0,0,0,0,0,0,0.002207506,0.000618996,-0.202052092,-0.317406143,-0.134949534,0.217685226,-0.106248548,-0.000937207,0,-0.026290166,-0.154464222,0.015873016,-0.020054695,0.016981132,0.023452158,-0.015976761,0.010138249,0.009478673,-0.100447336,0.005123222,3.182343755,-0.290581468,0.035069799,0.01995626,0.1090301,0.024617806,0.010733933,0.096327096,0.036983564,-0.074988501,-0.052142356,-0.000947862,-0.007662191,-0.672061423
9/15/13,0.013422819,0.00356968,0.176470588,0.004625347,0.198595042,-0.002858115,0.002885157,-0.003010476,-0.002469356,0.020486556,0.008922249,0.00287547,0.002272529,0,-0.013274336,0,0.066666667,0.060618027,0.000546926,0.001888574,0,-0.063396251,0,0.000959693,0.00094697,0,0,0,0.002816901,-0.063396251,0.000567564,-0.032847768,0.002040122,-0.029411765,0,0,0,0.013157895,0.008810573,0.002249501,-0.003956479,-0.001,0.079632523,-0.137931034,-0.033333398,0.006566604,0.006896552,-0.026,0.154898058,-0.009765625,0.006511628,-0.003710575,-0.005499542,-0.04797048,0.026459854,0.025352113,-0.095840868,0.012127603,-0.106401242,1.198664864,-0.004824561,-0.032296971,0.118817853,0.004607789,-0.030134077,0.170037927,-0.048791016,0.106187905,0.02476392,0,-1.036795898,5.990583235
10/15/13,-0.008514664,0.003162075,0.05,-0.002762431,-0.081081065,-0.021087832,0.021506005,0.010207797,0.004619298,-0.114178168,0.018809657,0.008822232,0.010770036,0,0.013452915,0,-0.057291667,0.05113795,0.000152757,-0.001885014,-0.001885014,-0.133332961,-0.003018109,-0.001917546,-0.004730369,0.003039514,-0.002879079,-0.006635071,-0.001872659,-0.133332961,0.000921768,-0.01676372,0.001017984,-0.015151515,0,-0.009803922,0,0,0,-0.015475498,0,0,-0.018394447,-0.040976501,0,-0.008387698,-0.009784736,0.077002053,0.073794797,0.006903353,0.012014787,-0.006517691,-0.007373272,0.01627907,-0.011555556,-0.012820513,0.111,-0.003125814,-0.131952299,-0.152028603,0.002754517,0.015233347,-0.045822102,0.005897128,0.033260334,-0.102106969,-0.012566154,0.039906051,0.071664378,0.003781071,3.264336374,-0.349241502
11/15/13,0.022900763,0.002598169,-0.5,0.011080332,0.071249289,0.01052705,-0.010418806,-0.003219269,-0.002576803,0.010623229,0.007233398,-0.003847836,-0.006255123,-0.5,-0.013274336,-0.25,-0.049723757,0.041111812,0.001522233,0.001888574,0.001888574,0.075894531,0.003027245,0,-0.00095057,0,0,0.000954198,-0.000938086,0.075894531,0.000448653,0.00176889,0.002711864,0,0.014705882,0.00990099,0,0,0.004366812,-0.018071438,0.529294935,0.597597598,-0.080453065,-0.103102347,-0.11808411,0.016917293,0.016798419,0.023832221,-0.040649335,0.00489716,-0.016438356,0.016869728,0.022284123,-0.028222731,0.010791367,0.012059369,-0.077857786,-0.006009929,0.275998839,0.294024591,0.019228656,-0.005319875,0.120903955,0.005211161,-0.01059743,0.077015644,-0.041919656,-0.032675114,-0.051135764,-0.000953287,6.27402725,-2.05238311
12/15/13,0.000932836,0.001925815,0.047619048,0,-0.178405931,-0.015384615,0.01561562,0.012238392,0.013998244,0.093903294,-0.009575268,0.003116495,0.003212363,0,0.228699552,0,0.075581395,0.015618853,-0.001779055,0.000942507,0.003770028,0.068366845,0.005030181,-0.000960615,0,0,-0.000962464,0,0.000938967,0.068366845,0.000495657,0.024111361,-0.002028398,0.030769231,-0.014492754,-0.009803922,0,0,0.008695652,-0.03811516,-0.332467532,-0.372180451,0.096126756,0.045107707,0.090298848,-0.036968577,-0.038872692,0.089385475,-0.154450601,0.00877193,-0.011142061,0.003686636,0.00181653,0.066718995,-0.012455516,-0.011915674,-0.121522694,-0.009638977,-0.054813297,0.056014382,-0.003234153,0.005759737,-0.036290323,-0.006156172,-0.000669434,-0.029050279,-0.02876157,-0.130700362,-0.092292064,-0.000962465,-0.594897061,-0.358688583
1/15/14,0.008387698,0.00126057,-0.636363636,0.012785388,-0.055539339,0.006866592,-0.006813538,-0.00600659,-0.001451732,-0.078475336,0.004005248,0.003763182,0.002812635,0,0.065693431,0,-0.032432432,-0.025721823,0.001730777,0.001883239,-0.005633803,-0.062200619,-0.008008008,0.000961538,-0.003805899,0.004040404,0.001926782,-0.000953289,-0.000938086,-0.062200619,0.001745736,0.091166905,-0.007452575,0.089552239,0,-0.00990099,0,-0.012987013,0,-0.032478566,0,-0.001996008,0.328979778,0.631421896,-0.034723104,0.030710173,0.029322548,-0.181196581,-0.043302991,-0.006763285,0.01971831,-0.004591368,-0.00543971,0.017660044,0.017117117,0.018552876,0.141666667,-0.006635994,-0.874662143,-0.377790581,0.012329656,0.008862831,0.025627615,0.023364486,0.01982851,0.038550058,0.042969538,0.08448419,0.088363872,0.00288282,1.020228187,0.478185733
