Name,AU MELBOURNE/WESTPAC CONSUMER SENTIMENT INDEX (JAN EFFECT) SADJ,AU MELBOURNE/WESTPAC CONSUMER SENTIMENT INDEX NADJ,AU NAB BUSINESS SURVEY: CAPACITY UTILISATION SADJ,AU OFFICIAL RESERVE ASSETS CURN,AU AUSTRALIAN $ TO US $ (MTH.AVG.) NADJ,AU AUSTRALIAN $ EFFECTIVE EXCHANGE RATE INDEX NADJ,"AU JP MORGAN TRADE WEIGHTED INDEX AUSTRALIA,REAL,BROAD BASI NADJ",AU MONEY SUPPLY - M1 CURA,AU MONEY SUPPLY - M3 (SEE AUM3...OB) CURA,AU MONEY SUPPLY - BROAD MONEY (SEE AUM6...OB) CURA,AU RBA CASH RATE TARGET NADJ,AU INTERBANK RATE - 3 MONTH (EP) NADJ,AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP) NADJ,AU S&P/ASX 200 (METHODOLOGY BREAK MARCH 2000) NADJ,"AU FIN.INTERMEDIARIES: LENDING-LOAN & ADV,PRIV.SECTOR,BANKS CURN",AU FIN. INTERMEDIARIES: NARROW CREDIT EXCL SECURITISATIONS CURA,AU INFLATION RATE (DS CALCULATED QUARTERLY) NADJ,AU EMPLOYED PERSONS (LFS) VOLA,AU UNEMPLOYMENT LEVEL VOLA,AU UNEMPLOYMENT RATE (LABOUR FORCE SURVEY ESTIMATE) SADJ,AU UNEMPLOYMENT RATE (LABOUR FORCE SURVEY ESTIMATE) NADJ,AU JOB ADVERTISEMENTS VOLA,AU PARTICIPATION RATE (SEASONALLY ADJUSTED) SADJ,AU RETAIL SALES CURA,AU RETAIL SALES (TREND) TRND,AU HOUSING FINANCE: ALL LENDERS-OWNER OCCUPIED HOUSING(NUMBER),AU HOUSE FIN: ALL LENDERS - INVESTMENT HOUSING CURA,AU NEW MOTOR VEHICLES SALES (SA) VOLA,AU BUILDING APPROVALS: NEW HOUSES CURN,AU BUILDING APPROVALS: NEW DWELLING UNITS VOLA,AU NEW BANKRUPTCIES VOLN,AU COMMONWEALTH CASH BALANCE CURN,AU BALANCE OF TRADE IN GOODS & SERVICES (BOP BASIS) CURN,AU EXPORTS OF GOODS & SERVICES (BOP BASIS) CURA,AU IMPORTS OF GOODS & SERVICES (BOP BASIS) CURA,AU MERCHANDISE EXPORTS FOB CURN,AU MERCHANDISE IMPORTS FOB CURN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Name,AU POPULATION (MID-YEAR) VOLN
9/15/96,103.8494081,103.8494081,NA,21920,1.2609,58.5,111.63595,87.932,320.525,412.17,7,6.75,8.0033,2290,298.284,460.934,2.14,8294.787029,778.413325,8.579259,8.6,NA,63.355179,9448.4,9507.1,42169,1423.66,54452,807101,10112,NA,2986,-394,8348,8423,6245,6276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/96,102.5503369,102.5503369,NA,20549,1.2627,58.6,111.77148,89.67,326.842,418.754,7,6.5,7.5504,2350,300.74,464.461,1.52,8301.45145,796.154082,8.751249,8.3,NA,63.460781,9484.2,9512.9,38635,1414.91,53825,820013,11409,NA,-4208,-545,8561,8616,6656,7304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/15/96,107.6165567,107.6165567,NA,20096,1.2547,59.9,111.80343,92.225,330.664,421.835,6.5,6.3125,7.1567,2389,302.286,466.291,1.52,8299.528028,767.239556,8.462107,8,NA,63.181231,9522.6,9540.6,37990,1488.66,53847,780831,11027,NA,-2072,-101,8338,8623,6374,6573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/15/96,102.0740922,102.0740922,NA,21848,1.2546,59.4,113.01064,92.446,331.846,424.056,6,5.75,7.324,2425,307.843,469.264,1.52,8324.273218,784.660922,8.61419,8.5,NA,63.410438,9568.5,9588,39748,1528.18,53268,735805,10706,NA,3334,603,8562,8669,6737,6694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/97,105.6008477,110.185387,NA,21992,1.2859,58.1,111.82849,91.939,334.235,425.877,6,5.625,7.459,2424,309.195,472.512,1.36,8337.896832,779.645328,8.551047,9.2,NA,63.386038,9633.6,9644.1,40981,1854.37,56417,683808,11594,NA,-950,-489,8836,8802,6019,6425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/15/97,104.1712064,104.1712064,NA,21683,1.3021,59.3,112.75582,94.112,336.909,428.699,6,5.875,7.394,2450,310.065,474.091,1.36,8334.300785,795.196076,8.710185,9.7,NA,63.38493,9802.8,9694.5,38948,1746.76,58300,725174,11993,NA,-1856,469,9104,8998,6425,6072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/15/97,107.4596703,107.4596703,79.5121296,21770,1.2688,60.5,116.25287,94.637,337.993,430.659,6,6.0625,7.8995,2422,311.699,477.184,1.36,8337.293683,783.144792,8.586701,9,NA,63.238135,9765.3,9731.9,39879,1879.4,57480,804170,11919,NA,2835,684,8623,8589,6633,5985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/97,103.5488803,103.5488803,79.3909914,21486,1.2838,60.7,115.18028,96.028,340.931,434.356,6,5.9375,7.9238,2488,314.522,480.66,0.3,8330.45055,778.803214,8.549583,8.6,NA,63.112352,9642.3,9759.6,41404,2033.89,59143,931575,11819,NA,513,-149,8895,8985,6638,6749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/15/97,100.9625115,100.9625115,79.847567,22297,1.2907,58,113.64391,96.988,343.241,437.493,5.5,5.5,7.6745,2611,318.478,485.218,0.3,8334.290142,778.07032,8.538625,8.5,NA,63.085697,9825.9,9785.4,39665,1958.26,57496,1083842,12591,NA,-835,1078,9406,8795,7629,6448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/15/97,100.2424964,100.2424964,79.9035994,22790,1.3263,56.7,110.46397,98.024,345.237,441.02,5.5,5.3125,7.151,2726,321.391,488.478,0.3,8335.479544,757.798106,8.333608,8.1,NA,62.905584,9793.3,9816.5,40188,2126.81,58856,857400,11844,NA,8010,1531,10928,9425,6838,6876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/15/97,98.8401003,98.8401003,79.2736512,22430,1.3471,58.3,110.69761,99.826,345.923,442.36,5,5.125,6.6426,2735,327.342,494.561,-0.45,8346.063383,781.839087,8.565375,8,NA,63.083566,9878.4,9856.7,38136,2136.7,59150,949730,11528,NA,-683,-735,9388,9406,7131,7419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/15/97,101.6872438,101.6872438,79.3113435,23448,1.3512,58.2,112.75804,101.559,347.45,446.124,5,4.8125,6.651,2593,328.584,498.656,-0.45,8332.951817,770.504147,8.463864,8.3,NA,62.853354,9892.4,9906.5,40657,2161.8,58354,962774,13537,NA,-1564,295,9595,9494,7187,7048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/15/97,102.6571263,102.6571263,79.8452895,23553,1.3812,57.7,110.79562,102.25,347.708,448.119,5,4.5625,6.3114,2767,331.075,503.213,-0.45,8394.763395,737.185832,8.072601,8.1,NA,62.988747,9971.5,9959.7,40832,2222.17,66118,1030617,12689,NA,958,-407,9692,9510,7205,7355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/97,102.7468601,102.7468601,79.8350782,24303,1.3874,57.1,110.82722,104.444,350.54,453.438,5,4.8125,6.1822,2465,334.527,506.953,-0.3,8388.641201,731.923134,8.024976,7.6,NA,62.851874,9977.3,10006.1,39625,2223.64,64379,1005893,12104,NA,-3703,-579,9485,9557,7628,7944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/15/97,106.097111,106.097111,80.1312524,24881,1.4395,57,107.89355,104.769,352.258,454.919,5,4.875,6.031,2465,338.349,511.967,-0.3,8446.000681,732.854048,7.984156,7.5,NA,63.194954,10068,10042.3,39281,2011.59,64558,947262,12945,NA,-96,481,9747,9703,7635,7184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/15/97,100.9159102,100.9159102,79.5179387,26197,1.5094,58.1,107.26326,104.947,353.695,456.548,5,4.875,6.139,2617,344.284,518.528,-0.3,8432.875947,722.818075,7.894738,7.8,NA,62.977144,10072.5,10068.8,38952,2214.19,63096,936062,12993,NA,4864,-103,9572,10153,7822,7915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/98,101.7431055,106.521846,80.3892797,25703,1.5235,61.9,109.74589,105.7,355.672,458.785,5,4.9375,5.806,2657,346.423,521.679,-0.15,8441.231385,719.287152,7.852035,8.5,NA,62.921566,10129.4,10082.6,39147,2344.66,65347,833149,13245,NA,-1016,-994,9508,10229,6302,7109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/15/98,108.7275183,108.7275183,79.9342313,24714,1.4833,60.6,110.49796,105.605,357.54,460.636,5,4.875,5.887,2697,348.511,524.168,-0.15,8452.619331,713.134041,7.780419,8.6,NA,62.868966,10077,10091.8,40356,2212.65,65558,902392,12586,NA,-1654,-42,9513,10008,6673,6956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/15/98,101.9506309,101.9506309,79.578562,21972,1.493,59.6,109.65164,104.74,358.061,462.852,5,4.875,5.865,2744,351.293,528.941,-0.15,8455.539162,723.154265,7.878619,8.2,NA,62.869283,10062.4,10104,37989,2017.17,63217,1100820,13253,NA,3905,-1070,9373,10526,7312,8188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/98,104.4260279,104.4260279,79.8598762,21529,1.5325,58,106.62341,106.597,361.056,466.449,5,4.8125,5.685,2762,353.248,532.882,0.75,8488.044749,696.741672,7.585823,7.6,NA,62.861923,10119.4,10126.5,40694,2033.41,66253,1023077,14480,NA,1573,-451,9683,10230,7198,7446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/15/98,103.6551016,103.6551016,79.3626887,22397,1.5861,57.5,104.30686,108.383,362.539,466.799,5,4.875,5.639,2716,355.569,535.838,0.75,8486.161594,713.236077,7.753074,7.7,NA,62.912817,10175.1,10164.7,39144,2048.85,67444,1083701,13318,NA,-113,122,9797,10447,7943,7657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/15/98,93.9512756,93.9512756,78.7650985,24260,1.6535,57.9,102.31578,109.111,366.379,469.502,5,5.1875,5.5762,2668,359.511,539.951,0.75,8505.928557,722.758029,7.831646,7.6,NA,63.063943,10190.8,10220,42294,2203.43,72446,1128027,14205,NA,13995,-1133,9981,10872,7732,8466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/15/98,100.0394626,100.0394626,79.4918433,22885,1.6175,57.3,105.02287,110.581,371.049,473.429,5,5.0625,5.5213,2705,365.827,544.346,1.35,8517.852377,735.776551,7.951222,7.4,NA,63.167928,10312.3,10276.1,38685,2064.09,69960,1093345,13860,NA,-2293,-1847,9789,10927,7473,8905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/15/98,101.1898791,101.1898791,79.6133261,24824,1.695,53.4,100.80901,110.472,373.899,479.552,5,5.5625,5.6386,2481,367.551,547.184,1.35,8530.894716,717.086102,7.753975,7.5,NA,63.063103,10319.3,10326,37590,2020.1,68160,1001940,12602,NA,-13,-676,9994,10701,7753,8145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/15/98,100.3017701,100.3017701,79.4870533,23578,1.6981,54.5,97.86384,110.531,376.368,484.283,5,4.8125,5.3459,2587,369.683,551.783,1.35,8573.628577,709.089258,7.638811,7.6,NA,63.233592,10387.3,10370,36412,2028.15,66700,1091952,12555,NA,-373,-1618,9777,10870,7604,8544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/98,99.8735016,99.8735016,80.0570593,22518,1.6179,54.2,99.18998,111.03,377.646,485.044,5,4.625,4.9659,2647,372.332,554.938,1.5,8585.186993,676.652686,7.305813,6.9,NA,63.025413,10473.6,10416.4,37446,1942.63,66033,1039131,12430,NA,-2648,-1396,9812,10908,7815,9002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/15/98,103.7436717,103.7436717,79.7043308,23591,1.5745,55.6,102.06874,111.929,379.133,489.23,5,4.8125,5.131,2773,375.621,559.138,1.5,8557.250174,707.179464,7.633276,7.2,NA,62.977169,10435.4,10473.6,38286,2036.01,68081,1028209,13224,NA,-1368,-1074,9525,10552,7291,8535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/15/98,102.3549181,102.3549181,80.3945854,25044,1.6155,53,98.24289,111.584,381.833,493.751,4.75,4.625,4.8548,2813,381.167,565.155,1.5,8586.362659,663.026919,7.168332,7,NA,62.809337,10372.2,10545.6,38329,2005.77,66722,953340,13010,NA,3715,-204,9735,10418,7891,7820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/99,111.5769082,116.6274655,80.5132268,24331,1.5808,54.8,100.07297,113.621,385.206,498.083,4.75,4.75,5.1279,2894,383.248,570.56,1.19,8585.754333,657.277662,7.111061,7.7,NA,62.678859,10767.8,10630.5,39569,1937.55,64583,792137,12490,217,-1782,-1071,9478,10531,6299,7231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/15/99,116.769161,116.769161,80.6149947,23888,1.5619,55.4,102.76302,114.613,388.005,500.797,4.75,4.6875,5.3,2880,385.106,573.279,1.19,8593.715228,658.825178,7.120479,7.9,NA,62.656181,10718.1,10715.8,39906,2009.72,63532,1004434,13121,457,-1216,-835,9112,10559,6243,7112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/15/99,113.451533,113.451533,82.0304532,23612,1.5852,56.1,102.57444,115.133,391.239,503.186,4.75,4.75,5.5265,2967,388.926,578.314,1.19,8620.267215,649.602822,7.00768,7.3,NA,62.68646,10799.4,10787.4,42493,2158.91,68253,1205603,12770,482,3610,-1534,9419,10806,7330,8699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/99,115.2447681,115.2447681,80.947657,22507,1.5548,58.3,104.28671,115.903,395.496,507.748,4.75,4.75,5.3575,3101,392.717,583.777,1.04,8622.092072,645.349419,6.96362,7,NA,62.615115,10870.5,10843.8,43515,2184.22,67991,998621,13387,338,2892,-1536,8958,10631,6433,7731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/15/99,115.5642731,115.5642731,81.1881367,22623,1.5082,58,107.69782,116.546,399.819,511.462,4.75,4.75,5.8757,2900,396.581,586.163,1.04,8610.216915,649.299966,7.012245,7,NA,62.506801,10898.5,10888.9,44192,2233.65,66707,1234102,13247,377,456,-911,9148,10541,6967,7746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/15/99,111.1944219,111.1944219,80.3757688,23954,1.5231,58.4,107.30357,116.807,403.297,515.33,4.75,4.875,6.2067,2969,402.475,590.407,1.04,8661.16731,617.083324,6.650859,6.5,NA,62.57847,10907.6,10934.6,43976,2231.43,67715,1242884,13928,429,11726,-1488,9220,10511,6893,8142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/15/99,112.0697036,112.0697036,81.4593941,22967,1.5257,57.1,107.51806,117.604,405.325,517.005,4.75,4.75,6.1359,3020,406.764,594.247,1.78,8679.20556,619.005155,6.65725,6.2,69799,62.643084,10889.5,10993.9,43373,2432.99,63862,1267877,14973,345,NA,-1390,9608,10669,7156,8181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/15/99,109.2555217,109.2555217,81.1558467,23555,1.5499,56,104.81547,118.49,407.888,519.584,4.75,4.8125,6.34,2952,407.832,597.617,1.78,8687.205149,644.638202,6.907941,6.7,73688,62.79957,11093.9,11065.9,44075,2507.35,62918,1285577,15024,343,NA,-1548,9703,10983,7347,8871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/15/99,111.6542022,111.6542022,80.9701498,23147,1.5393,57,104.88892,119.508,410.871,520.081,4.75,4.9375,6.3414,2881,412.793,603.275,1.78,8700.006399,659.531936,7.046629,7.1,78519,62.915789,11195.1,11131.1,45939,2488.89,61826,1392136,14836,469,-742,-2414,9821,11673,7393,8965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/99,112.9804401,112.9804401,81.3557088,29144,1.5351,55.7,104.43098,120.074,414.144,519.353,4.75,5.255,6.6067,2885,419.412,608.004,1.92,8741.165387,634.581579,6.768331,6.4,82062,62.954551,11165.4,11178.3,49375,2833.93,64228,1295964,15010,229,NA,-832,10525,11432,7984,10216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/15/99,112.9265033,112.9265033,81.0080139,32461,1.5651,55.3,103.0528,120.683,418.075,523.933,5,5.4375,6.5564,3044,424.745,612.115,1.92,8750.047829,602.764113,6.444737,6.1,82431,62.73068,11249.5,11197,48277,2896.04,65350,1511939,15548,341,NA,-1573,10380,11585,8473,9701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/15/99,105.8117455,105.8117455,81.2457013,33576,1.5625,56.4,103.75858,122.582,417.633,523.728,5,5.4375,6.7371,3153,429.552,612.716,1.92,8786.267585,627.993432,6.670661,6.6,82685,63.072659,11200.1,11188.2,46306,2757.58,67835,1463978,15763,287,12104,-470,10478,11392,8375,8922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/00,109.6605266,114.9292309,80.9494822,30295,1.5214,56,106.40379,123.561,418.958,528.9,5,5.56,7.1779,3096,431.494,618.747,2.8,8736.357925,633.832208,6.764347,7.3,85129,62.685491,11143.7,11167.6,46481,3011.93,62091,1173279,16653,238,-2503,-1417,10480,11721,6831,8110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/15/00,102.1745497,102.1745497,81.2872066,29783,1.5923,54.5,103.75791,123.845,421.677,534.479,5.5,5.615,6.9576,3136,437.965,626.58,2.8,8788.374658,623.311795,6.622743,7.4,78110,62.871069,11118.6,11154.7,47376,2997.46,63689,1483582,16254,367,-1501,-129,11184,11897,8233,8653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/15/00,102.8624358,102.8624358,81.0019869,27272,1.6412,53.1,101.02383,124.562,422.768,535.945,5.5,5.81,6.5704,3133,441.899,630.34,2.8,8836.36648,620.263795,6.559036,6.9,83426,63.079085,11155.7,11163.2,44262,2811.7,61016,1541949,14410,420,3370,-760,11292,11949,8812,9648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/00,98.4924716,98.4924716,81.3486582,26718,1.6768,52.5,99.44863,126.191,425.874,540.143,5.75,5.81,6.2647,3116,444.973,634.149,3.08,8873.164887,603.068699,6.364013,6.4,86900,63.151424,11163.5,11193.9,41393,2701.7,59794,1070811,14110,318,3677,312,11268,11665,8271,8004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/15/00,94.8326265,94.8326265,80.6293407,23303,1.73,51.4,98.81646,127.993,429.74,545.27,6,6.21,6.4657,3081,450.745,641.519,3.08,8869.483709,606.558846,6.400972,6.4,91353,63.09185,11328.1,11243.9,44235,2651.6,59792,1277233,13042,423,1396,-1542,11666,13163,9219,10370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/15/00,97.8844478,97.8844478,81.0171795,27948,1.6809,53.3,100.93401,127.501,432.161,548.638,6,6.06,6.1724,3311,457.419,648.62,3.08,8909.208334,579.814161,6.110368,5.9,93920,63.119986,12240.2,11303.6,39206,2694.94,48839,957665,11085,425,6370,-1665,12051,13387,9193,10436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/15/00,108.9452771,108.9452771,80.447234,28341,1.7021,52.7,100.69344,128.533,434.653,552.422,6,6.12,6.1619,3251,460.911,656.045,6.11,8991.39131,567.626482,5.938126,5.5,94278,63.513195,10943.4,11455.6,41748,2150.28,83155,785394,9663,403,-194,-846,12081,12833,9367,9755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/15/00,113.5528551,113.5528551,80.3105825,27737,1.7192,52.2,101.00784,131.938,438.079,556.54,6.25,6.43,6.2274,3298,465.805,663.454,6.11,8988.233006,579.140237,6.053284,5.9,95962,63.49642,11519.3,11506.8,43612,2268.1,73420,897734,9081,386,-4800,-1547,11867,12962,9374,10716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/15/00,102.4455974,102.4455974,78.2411462,29176,1.8054,49.9,97.7687,131.17,439.475,558.67,6.25,6.45,6.1362,3299,466.275,665.853,6.11,8983.587143,569.990064,5.966248,6,88790,63.332836,11736.3,11557.1,42642,2142.3,66678,821943,9275,337,-1192,989,14007,12889,9779,9852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/00,99.7055055,99.7055055,79.7483377,33758,1.8908,48.2,95.52855,133.862,441.681,563.374,6.25,6.3,6.108,3255,471.766,671.865,5.79,8959.984265,572.195831,6.00278,5.7,89966,63.118978,11627.2,11617.7,42696,2017.27,67980,842989,9379,632,3040,-723,13087,13380,10551,11154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/15/00,96.2008714,96.2008714,79.9295867,35768,1.9137,49.2,95.59504,132.67,436.684,561.087,6.25,6.17,5.9895,3275,475.121,675.161,5.79,8902.187978,595.350322,6.26847,5.9,91971,62.818009,11629.4,11698.4,44477,2426.87,66710,990801,10551,573,3119,-695,13065,13441,10431,11006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/15/00,99.2021316,99.2021316,79.3805465,33962,1.8307,51.6,99.02182,134.175,438.162,560.395,6.25,6.12,5.5432,3206,481.124,681.291,5.79,8944.663287,594.522335,6.232422,6.1,94444,63.021733,11783.1,11801.3,46508,2478.16,77065,783631,10128,400,730,838,12605,12904,10294,9250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/01,99.839734,105.1863399,79.3606981,34393,1.802,51.1,99.58714,135.542,443.487,564.338,6.25,5.57,5.4055,3342,481.612,685.327,6.03,8949.02301,585.301713,6.13889,6.6,97516,62.879196,11896.9,11918.2,45440,2529.37,62487,779972,10100,341,3135,-1085,12503,12650,8327,9267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/15/01,102.6923176,102.6923176,79.0721531,33840,1.8743,49.3,95.66971,137.229,450.306,569.8,5.75,5.31,5.3213,3327,488.452,694.712,6.03,8953.479081,622.799405,6.503564,7.3,87851,63.045375,12095.5,12038.1,44659,2572.53,62505,901026,9206,543,1344,1476,13366,12377,9223,8322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/15/01,89.086045,89.086045,79.1445313,35306,1.9878,47.4,92.22411,142.091,454.083,573.457,5.5,4.875,5.1307,3147,492.525,698.945,6.03,8963.257518,618.023592,6.450323,6.8,88003,62.968118,12177.3,12149.7,47517,2802.83,64137,947149,9562,620,-1356,703,13225,12921,10571,9930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/01,90.2425903,90.2425903,78.6339626,37158,1.9974,49.2,93.8772,142.668,457.351,576.006,5,4.62,5.5772,3329,491.986,699.032,6.13,9014.054347,654.683473,6.771137,6.9,85399,63.478412,12248.8,12240.4,49367,3038.1,64604,882853,10425,499,6698,608,13486,13131,10306,9574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/15/01,95.0042749,95.0042749,79.6997032,38096,1.9222,49.3,97.99258,144.329,463.834,583.351,5,4.86,5.9435,3379,496.436,705.223,6.13,9007.55868,665.334771,6.878343,6.9,82861,63.441315,12282.3,12307.1,51286,3133.8,61871,1299558,12007,605,18,685,13458,12867,10696,9979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/15/01,105.9802567,105.9802567,79.3155921,37950,1.9305,49.7,98.1744,149.089,468.445,588.317,5,4.86,5.8968,3490,502.586,709.541,6.13,9003.781629,670.100266,6.926902,6.7,81661,63.383554,12365.2,12356.3,52315,3619.46,61953,1202153,12440,628,794,840,13650,12863,10621,9510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/15/01,108.2213418,108.2213418,78.4030819,36700,1.9637,48.8,96.07454,149.971,466.366,583.883,5,4.95,6.0864,3325,505.436,709.836,2.47,9023.960734,665.140888,6.864836,6.3,81321,63.411019,12436.2,12400.6,53058,3732.41,66687,1421421,13025,581,2783,636,13624,12622,10584,9718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/15/01,105.2063445,105.2063445,80.1878897,36503,1.9121,50.4,96.77158,151.033,474.087,587.867,5,4.685,5.7615,3276,509.619,714.738,2.47,9046.094645,668.80176,6.884291,6.6,80504,63.507582,12440.9,12455.4,52232,3582.27,64013,1610651,14807,574,-2352,-157,13168,12882,10493,10613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/15/01,107.6373564,107.6373564,79.8791769,39216,1.9781,47,92.27079,155.174,480.299,592.125,4.75,4.315,5.5783,3050,513.459,723.039,2.47,9027.31548,663.143335,6.84326,6.9,79221,63.275893,12463.7,12529.6,52160,3563.73,64933,1389800,14873,619,-4337,622,13301,12819,10605,9693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/01,99.4874214,99.4874214,79.2110537,38223,1.9819,48.7,92.96432,156.557,487.548,599.067,4.5,4.125,5.4076,3250,519.722,726.436,3.15,9045.37001,699.962384,7.18254,6.8,76435,63.554167,12626.8,12621.2,52403,3595.26,65062,1535502,14693,669,2344,-920,13061,13220,10794,11519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/15/01,101.9726879,101.9726879,79.5366528,36507,1.9355,50.4,95.60045,160.045,494.022,600.95,4.5,4.125,5.4577,3338,524.502,734.259,3.15,9071.622629,671.763948,6.894563,6.5,75924,63.461663,12703.4,12722,51964,3602.38,66516,1569097,14615,551,-3092,-399,12657,12646,10122,10482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/15/01,106.7711792,106.7711792,79.9097169,36549,1.9451,50.2,95.79131,162.908,498.246,606.119,4.25,4.135,5.8168,3422,527.585,735.195,3.15,9064.892381,666.868458,6.852495,6.7,72753,63.306419,12851.2,12827.8,52926,3565.77,69795,1298005,14361,404,-1835,1041,12596,12516,10189,9138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/02,110.0637772,115.505316,79.862045,36388,1.9355,50.2,97.26445,164.298,503.546,607.866,4.25,4.23,5.8583,3464,532.325,740.343,2.98,9090.717814,674.222849,6.904526,7.6,79323,63.43239,13020.3,12932.9,55019,4236.19,69076,1280566,14203,309,-2876,-897,12954,13083,8963,9346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/15/02,113.6911239,113.6911239,80.156241,32618,1.9501,51.1,97.11075,167.927,508.286,613.055,4.25,4.23,5.9458,3414,535.925,745.126,2.98,9126.26542,638.110483,6.535087,7.3,79293,63.339108,12974.3,13028.6,52495,4027.03,68359,1481150,13730,573,1484,284,13008,13308,9301,9617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/15/02,117.8353401,117.8353401,80.6578935,33117,1.9044,52.2,98.96146,168.655,514.389,612.841,4.25,4.57,6.309,3415,541.417,751.106,2.98,9131.626286,626.501686,6.420306,6.7,79113,63.20928,13067.9,13112.3,52518,4234.39,66937,1398449,14712,589,-1493,1121,13025,12958,10449,9609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
